,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9488,20140923T000000,808000.0,3,1.75,2590,32380,1.0,0,0,3,8,1951,1994,98177,47.7539,-122.37,2340,28456
9489,20150210T000000,875000.0,4,3.5,3790,6874,2.5,0,0,3,9,2010,0,98053,47.6956,-122.022,3370,6535
9490,20150319T000000,860000.0,3,2.5,2370,55321,3.0,0,0,4,8,1982,0,98074,47.6148,-122.057,2590,41553
9491,20140811T000000,367500.0,4,2.25,1930,7925,1.0,0,0,3,8,1960,0,98155,47.7626,-122.312,1930,7200
9492,20140805T000000,604000.0,6,3.5,2580,13572,1.0,0,0,3,8,1987,0,98052,47.6796,-122.113,2020,11656
9493,20150204T000000,230000.0,2,0.75,890,19703,1.0,0,0,3,6,1934,0,98045,47.4922,-121.783,1270,9800
9494,20141217T000000,435000.0,4,2.75,2160,8148,1.0,0,0,3,7,1978,0,98125,47.7261,-122.306,2060,8100
9495,20141010T000000,347500.0,4,2.5,1970,7098,2.0,0,0,3,7,2007,0,98038,47.3576,-122.058,1970,5361
9496,20150318T000000,525000.0,4,1.75,1570,16697,1.0,0,2,3,7,1981,0,98052,47.671,-122.135,1560,9698
9497,20140603T000000,280000.0,2,1.5,1480,15641,1.0,0,0,4,7,1940,0,98146,47.5008,-122.366,1520,7525
9498,20150205T000000,490000.0,2,1.5,1480,15641,1.0,0,0,4,7,1940,0,98146,47.5008,-122.366,1520,7525
9499,20150323T000000,265000.0,4,1.75,1430,5490,1.0,0,0,5,6,1942,0,98056,47.494,-122.184,1030,5900
9500,20140902T000000,645000.0,4,2.25,2720,18295,1.0,0,0,4,8,1979,0,98075,47.5851,-122.073,2720,18295
9501,20150427T000000,390000.0,3,2.25,2420,31497,1.0,0,0,4,8,1964,0,98058,47.4422,-122.151,2040,30472
9502,20150417T000000,267500.0,3,2.5,1400,7629,1.0,0,0,3,7,1988,0,98030,47.3788,-122.179,1530,7688
9503,20141217T000000,1275000.0,4,3.5,5844,10766,2.0,0,1,3,11,2007,0,98023,47.3293,-122.364,3413,10766
9504,20140506T000000,404000.0,4,1.75,1840,10720,1.0,0,0,3,7,1958,0,98008,47.6074,-122.125,1840,9044
9505,20150429T000000,380000.0,3,2.25,2530,12042,2.0,0,0,3,8,1989,0,98042,47.3742,-122.125,2480,10172
9506,20140808T000000,812500.0,4,2.75,2810,10300,1.0,0,0,4,9,1978,0,98006,47.5626,-122.149,2710,9900
9507,20140703T000000,265000.0,3,1.0,1020,8610,1.0,0,0,5,7,1959,0,98056,47.4974,-122.169,1070,5940
9508,20140709T000000,480000.0,5,2.75,2550,7725,1.0,0,0,5,8,1967,0,98056,47.5388,-122.171,2450,7725
9509,20140916T000000,264000.0,1,1.0,710,4725,1.0,0,0,3,6,1939,0,98133,47.7328,-122.34,900,5250
9510,20150423T000000,1350000.0,5,3.0,5530,38816,1.5,0,2,3,10,1969,1994,98072,47.7352,-122.116,3800,44417
9511,20140709T000000,550000.0,4,1.75,2150,9000,1.0,0,0,4,7,1966,0,98052,47.6812,-122.113,2040,9000
9512,20150504T000000,615000.0,2,1.5,880,2400,1.5,0,0,3,7,1929,0,98122,47.6144,-122.295,1220,4440
9513,20140519T000000,464000.0,3,1.75,1630,28600,1.0,0,0,3,8,1967,0,98072,47.7742,-122.14,2260,26000
9514,20140716T000000,365000.0,3,1.0,1380,30940,2.0,0,0,3,8,1976,0,98042,47.334,-122.106,2350,32500
9515,20140715T000000,490000.0,4,2.25,2800,10800,1.0,0,0,3,8,1977,0,98011,47.7448,-122.177,2260,9800
9516,20140626T000000,280927.0,4,2.25,2070,7350,2.0,0,0,4,8,1977,0,98032,47.3615,-122.274,2080,7210
9517,20140516T000000,282613.0,2,1.0,830,6017,1.0,0,0,4,6,1954,0,98133,47.7466,-122.334,1340,6040
9518,20141023T000000,675000.0,3,2.25,2770,15886,2.0,0,0,3,10,1982,0,98177,47.7464,-122.362,3290,15886
9519,20140518T000000,575550.0,4,2.5,2060,7475,1.0,0,0,3,8,1985,0,98052,47.7272,-122.105,2280,8396
9520,20140520T000000,259900.0,3,2.0,1490,7770,1.0,0,0,4,7,1990,0,98042,47.3686,-122.09,1540,7366
9521,20141209T000000,450000.0,4,2.25,2120,8267,2.0,0,0,3,8,1996,0,98045,47.4885,-121.779,2150,7746
9522,20140729T000000,487500.0,4,2.5,2810,6296,2.0,0,0,3,9,2013,0,98059,47.5019,-122.151,2850,6140
9523,20150128T000000,275000.0,4,2.25,2400,17842,2.0,0,0,4,7,1973,0,98002,47.2866,-122.217,1610,12100
9524,20140811T000000,305000.0,3,2.5,2460,5027,2.0,0,0,3,8,2002,0,98042,47.372,-122.102,2740,5000
9525,20141010T000000,395000.0,3,1.75,2030,217800,1.0,0,2,4,8,1977,0,98092,47.2618,-122.12,2570,216057
9526,20150422T000000,215000.0,3,1.0,880,7648,1.0,0,2,4,6,1940,0,98022,47.1963,-121.997,1020,7566
9527,20140708T000000,410000.0,3,2.0,1320,6000,1.5,0,0,4,7,1920,0,98144,47.5752,-122.304,1620,4000
9528,20140626T000000,440000.0,4,2.5,2160,7826,1.0,0,0,4,7,1976,0,98155,47.7754,-122.276,2190,9900
9529,20140829T000000,1160000.0,4,3.5,4190,15724,2.0,0,2,3,11,1994,0,98027,47.5518,-122.096,3300,10113
9530,20141125T000000,500000.0,4,2.0,2280,7200,1.0,0,0,4,7,1956,0,98133,47.7132,-122.355,1100,7620
9531,20141120T000000,961000.0,5,2.75,2590,6120,2.0,0,0,3,8,1909,0,98105,47.6667,-122.327,1390,3060
9532,20140724T000000,825000.0,4,2.25,2770,9340,2.0,0,0,4,9,1979,0,98027,47.5628,-122.081,3010,9340
9533,20141103T000000,734000.0,3,1.75,2145,3840,1.5,0,0,5,8,1910,0,98103,47.6875,-122.357,1140,3840
9534,20141002T000000,490000.0,4,4.25,4480,5715,2.0,0,0,3,7,2003,0,98030,47.373,-122.179,2190,6070
9535,20140702T000000,175000.0,4,2.5,1780,6000,2.0,0,0,3,7,1991,0,98198,47.3828,-122.302,1630,6000
9536,20140618T000000,190000.0,1,1.0,720,4800,1.0,0,0,3,6,1914,0,98118,47.5303,-122.27,1240,4860
9537,20140812T000000,305000.0,4,2.25,2050,12581,2.0,0,0,4,7,1978,0,98002,47.3215,-122.204,1620,7400
9538,20150316T000000,1300000.0,3,1.0,2040,7936,1.0,0,3,5,8,1940,0,98177,47.7028,-122.385,2300,10080
9539,20140609T000000,417000.0,2,1.0,920,6600,1.0,0,0,3,6,1919,2003,98118,47.5452,-122.27,1510,5944
9540,20141113T000000,275000.0,2,1.0,680,4190,1.0,0,0,2,5,1906,0,98103,47.6901,-122.358,1070,4175
9541,20141210T000000,661000.0,3,2.5,1940,8196,2.0,0,0,3,8,1991,0,98052,47.6786,-122.151,2070,8514
9542,20140708T000000,435000.0,4,2.75,2230,9640,1.0,0,0,3,8,1998,0,98125,47.7269,-122.325,2100,9600
9543,20141023T000000,788000.0,5,2.25,2910,9454,1.0,0,1,3,8,1972,0,98005,47.5871,-122.173,2400,10690
9544,20140610T000000,1795000.0,5,3.25,5270,17232,2.0,0,1,3,10,1977,2003,98040,47.5536,-122.228,3550,13917
9545,20140630T000000,408000.0,5,3.25,2820,6589,1.5,0,0,3,7,1906,2014,98118,47.5357,-122.273,1560,5647
9546,20141020T000000,570000.0,2,1.0,1790,3760,1.5,0,0,4,8,1912,0,98144,47.5926,-122.293,1458,3760
9547,20150507T000000,1540000.0,5,3.25,2920,6960,2.0,0,1,3,9,1953,2008,98105,47.6712,-122.272,2470,6735
9548,20140505T000000,400000.0,2,1.0,840,5510,1.0,0,0,3,7,1955,0,98136,47.5247,-122.391,1630,5510
9549,20141017T000000,247000.0,3,1.75,1820,8740,1.0,0,0,4,8,1987,0,98023,47.3074,-122.385,2210,8320
9550,20150304T000000,453000.0,3,1.75,1550,7200,1.0,0,0,3,7,1949,0,98125,47.7071,-122.314,1560,7440
9551,20140508T000000,235000.0,2,1.0,1270,3008,1.0,0,0,4,6,1923,0,98118,47.5351,-122.279,1270,1514
9552,20150421T000000,675000.0,4,1.75,2460,5750,1.5,0,3,5,7,1919,0,98126,47.5601,-122.378,1760,4830
9553,20140610T000000,516200.0,3,2.0,2110,5150,1.0,0,0,5,6,1919,0,98118,47.5521,-122.271,1170,5107
9554,20140714T000000,650000.0,1,1.0,920,91476,1.5,0,0,3,6,1996,2002,98070,47.448,-122.472,1746,91476
9555,20141216T000000,257100.0,3,1.5,1500,10227,1.0,0,0,4,7,1945,0,98022,47.2043,-121.996,1490,7670
9556,20150330T000000,457000.0,2,2.0,1440,9985,1.0,0,0,3,8,2006,0,98053,47.7217,-122.03,1510,4560
9557,20141117T000000,540000.0,3,1.75,1610,3478,1.5,0,0,4,7,1929,0,98117,47.6774,-122.372,1610,3478
9558,20140603T000000,268000.0,3,1.75,1970,10270,1.0,0,0,4,8,1966,0,98032,47.3619,-122.285,1970,8400
9559,20140708T000000,300000.0,3,1.0,1150,7314,1.0,0,0,3,7,1960,0,98008,47.6246,-122.113,1350,7350
9560,20140909T000000,380000.0,2,2.5,2110,114127,1.0,0,0,4,8,1975,0,98031,47.4137,-122.212,1960,11250
9561,20140627T000000,725000.0,3,2.5,3580,54450,1.5,0,0,3,9,1990,0,98038,47.4026,-122.033,3090,35943
9562,20140623T000000,249000.0,3,1.0,1000,19204,1.0,0,0,3,7,1968,2010,98042,47.3167,-122.081,2450,25927
9563,20140805T000000,274000.0,5,1.0,1680,9383,1.0,0,0,3,7,1929,0,98155,47.7523,-122.311,1680,9458
9564,20150429T000000,1780000.0,4,3.25,3950,10912,2.0,0,0,3,10,2003,0,98004,47.5877,-122.196,3000,10998
9565,20140623T000000,396500.0,3,1.75,2390,7149,1.0,0,0,3,8,1955,0,98125,47.7244,-122.326,1710,7402
9566,20141119T000000,460000.0,2,1.5,1820,7800,1.0,0,0,4,7,1956,0,98133,47.7513,-122.357,1400,7800
9567,20140616T000000,277000.0,3,1.0,1100,8536,1.0,0,0,4,7,1957,0,98118,47.5162,-122.261,1570,8040
9568,20141104T000000,449500.0,6,4.0,2280,5275,1.0,0,0,3,7,1998,0,98108,47.5556,-122.294,1760,6642
9569,20140903T000000,785950.0,4,3.0,2530,4560,1.5,0,0,3,7,1925,2014,98112,47.6287,-122.3,1640,4560
9570,20140616T000000,545000.0,3,2.5,1940,9775,1.0,0,2,3,8,1975,0,98034,47.7142,-122.222,2830,9775
9571,20141222T000000,244000.0,3,2.0,1360,9688,1.0,0,0,4,7,1983,0,98003,47.2574,-122.31,1390,9685
9572,20140822T000000,165000.0,3,2.5,1660,2415,2.0,0,0,3,7,1983,0,98042,47.3763,-122.148,1740,2624
9573,20140609T000000,435000.0,2,1.0,800,5000,1.0,0,0,3,7,1906,0,98107,47.6751,-122.372,1410,5000
9574,20140530T000000,642000.0,3,2.5,2670,10082,1.0,0,0,3,10,1987,0,98074,47.6359,-122.045,2740,10854
9575,20150409T000000,340000.0,3,2.5,1720,4120,2.0,0,0,3,7,1999,0,98148,47.4319,-122.328,1720,5544
9576,20140722T000000,730000.0,4,2.5,3550,35689,2.0,0,0,4,9,1991,0,98077,47.7503,-122.074,3350,35711
9577,20150123T000000,563250.0,3,1.75,1370,2800,1.0,0,0,5,7,1982,0,98122,47.6157,-122.291,2270,3773
9578,20140502T000000,675000.0,5,2.5,2820,67518,2.0,0,0,3,8,1979,0,98029,47.5794,-122.025,2820,48351
9579,20140512T000000,620000.0,3,1.5,1620,6630,1.0,0,0,3,8,1954,0,98117,47.6948,-122.394,1880,5100
9580,20141210T000000,275000.0,2,2.0,1290,9041,1.0,0,0,3,7,1956,0,98108,47.5346,-122.291,1290,5000
9581,20140512T000000,270000.0,3,1.0,1830,8209,1.0,0,0,3,7,1942,0,98028,47.7439,-122.228,2150,12000
9582,20150415T000000,325000.0,4,2.5,2040,5472,2.0,0,0,3,8,2003,0,98092,47.3337,-122.189,2420,5782
9583,20141003T000000,476100.0,4,2.5,1850,1836,2.0,0,0,3,7,2005,0,98029,47.5529,-121.996,1770,2236
9584,20141020T000000,700000.0,2,1.0,1300,12000,1.0,0,0,4,8,1959,0,98004,47.6366,-122.229,2420,15000
9585,20140926T000000,220000.0,4,2.0,1620,5200,1.5,0,0,4,7,1978,0,98042,47.3629,-122.091,1500,5200
9586,20141114T000000,236000.0,3,1.75,1560,10919,1.0,0,0,3,7,1975,0,98023,47.2917,-122.366,1730,10919
9587,20140502T000000,790000.0,3,2.5,2600,4750,1.0,0,0,4,9,1951,0,98117,47.6833,-122.4,2380,4750
9588,20140820T000000,350000.0,3,1.0,2010,6000,1.0,0,0,3,7,1967,0,98108,47.5515,-122.298,2460,6000
9589,20150324T000000,130000.0,2,1.0,780,5300,1.0,0,0,3,6,1941,0,98146,47.513,-122.354,780,5300
9590,20140527T000000,283200.0,4,2.5,1982,6406,2.0,0,0,3,8,2004,0,98030,47.3636,-122.192,2340,6501
9591,20141015T000000,273000.0,3,1.0,1500,6250,1.0,0,0,3,6,1945,0,98126,47.5365,-122.368,1210,6250
9592,20141215T000000,599000.0,5,2.25,2460,8710,1.0,0,0,4,8,1976,0,98052,47.6651,-122.15,2460,8870
9593,20150423T000000,460000.0,4,2.5,2680,11998,1.0,0,3,3,8,1960,0,98003,47.337,-122.321,2680,12746
9594,20140509T000000,1157200.0,4,4.25,5860,52889,2.0,0,0,4,10,1996,0,98072,47.7245,-122.095,3320,39066
9595,20140610T000000,385000.0,4,1.75,1720,8750,1.0,0,0,3,7,1971,0,98034,47.726,-122.21,1790,8750
9596,20140910T000000,264250.0,3,1.0,1420,7420,1.5,0,0,3,6,1944,0,98178,47.4949,-122.239,1290,6600
9597,20141029T000000,608000.0,3,2.5,1760,1472,3.0,0,0,3,8,2006,0,98119,47.6473,-122.374,1760,5400
9598,20140915T000000,450000.0,3,2.5,2790,48994,2.0,0,0,4,9,1984,0,98042,47.3487,-122.088,2550,37834
9599,20140703T000000,1755000.0,3,2.0,2360,4800,2.0,0,0,3,9,1909,2014,98112,47.6317,-122.312,2260,4800
9600,20141114T000000,339950.0,5,2.0,1890,6050,2.0,0,0,4,7,1944,0,98178,47.5018,-122.242,1170,6050
9601,20150410T000000,760000.0,6,3.75,3810,6150,2.0,0,0,4,8,1977,0,98103,47.694,-122.34,1830,5125
9602,20150408T000000,350000.0,2,1.0,1160,5395,1.0,0,0,3,7,1940,0,98103,47.7007,-122.354,1664,5363
9603,20150421T000000,541500.0,3,1.75,2320,55847,1.0,0,2,4,8,1960,0,98001,47.3121,-122.253,2400,26112
9604,20150327T000000,730000.0,6,2.75,3280,16449,1.0,0,0,4,7,1963,0,98007,47.5914,-122.134,2550,9532
9605,20150429T000000,215000.0,3,1.0,980,5600,1.0,0,0,2,6,1949,0,98106,47.5308,-122.361,1840,5302
9606,20140515T000000,420000.0,3,2.0,1640,9972,1.0,0,0,4,7,1977,0,98075,47.5812,-122.002,1680,10165
9607,20140530T000000,655000.0,4,2.25,2060,8470,1.0,0,0,3,8,1983,0,98006,47.5605,-122.124,2180,8978
9608,20150115T000000,240000.0,3,2.5,1500,10652,2.0,0,0,4,7,1981,0,98031,47.4015,-122.176,1610,7417
9609,20140602T000000,730000.0,4,2.0,2360,6000,1.0,0,0,5,7,1939,0,98199,47.6534,-122.41,1720,6000
9610,20141013T000000,390000.0,4,1.5,1940,12100,1.0,0,0,3,7,1962,0,98033,47.6892,-122.164,1380,12100
9611,20141028T000000,473000.0,3,1.0,1280,10000,1.0,0,0,4,7,1954,0,98006,47.5716,-122.139,1240,10000
9612,20150324T000000,698000.0,4,3.5,3630,5670,2.0,0,0,3,10,1970,2008,98056,47.5189,-122.206,1620,5400
9613,20140514T000000,511000.0,3,2.5,1820,4883,2.0,0,0,3,9,2005,0,98028,47.7355,-122.224,2720,5002
9614,20140508T000000,358000.0,2,1.5,960,1808,2.0,0,0,3,7,1993,0,98122,47.6183,-122.298,1290,1668
9615,20150410T000000,499990.0,3,1.75,1630,8400,1.0,0,0,4,7,1955,0,98007,47.5983,-122.149,1630,7245
9616,20150313T000000,322000.0,4,2.25,1940,10200,1.0,0,0,3,7,1960,0,98188,47.4253,-122.283,1940,10200
9617,20141008T000000,201000.0,3,1.0,980,9682,1.0,0,0,3,7,1969,0,98031,47.4136,-122.207,1580,9682
9618,20141112T000000,765000.0,4,2.5,3140,16200,1.0,0,1,3,9,1988,0,98166,47.4363,-122.342,2530,13200
9619,20140606T000000,920000.0,4,2.75,2880,5750,1.5,0,0,5,9,1928,0,98116,47.5874,-122.387,1640,5750
9620,20150415T000000,360000.0,4,2.0,1650,7552,1.0,0,0,4,7,1977,0,98155,47.7765,-122.324,1410,7199
9621,20150507T000000,297300.0,3,1.75,1980,9220,2.0,0,0,3,8,1987,0,98092,47.2602,-122.219,2080,8305
9622,20140925T000000,399000.0,3,1.0,860,9403,1.0,0,0,4,6,1942,1990,98033,47.6815,-122.173,2136,13009
9623,20140620T000000,400000.0,3,1.0,1430,10005,1.5,0,0,4,7,1950,0,98133,47.7181,-122.338,1720,8822
9624,20140827T000000,230000.0,3,1.75,1260,10164,1.0,0,0,4,6,1964,0,98059,47.4752,-122.133,1190,10640
9625,20150220T000000,290000.0,3,1.0,960,4560,1.0,0,0,4,7,1968,0,98106,47.5539,-122.365,970,4800
9626,20150430T000000,323800.0,3,2.5,2060,7658,2.0,0,0,3,8,2003,0,98023,47.2923,-122.36,2250,7299
9627,20141020T000000,574500.0,4,1.5,1430,6380,1.5,0,0,4,9,1930,0,98125,47.7014,-122.313,1220,5112
9628,20140522T000000,505000.0,3,2.25,1670,1596,2.0,0,0,3,8,2002,0,98199,47.6474,-122.396,1670,1596
9629,20150422T000000,372500.0,2,1.0,880,10950,1.0,0,0,4,7,1944,0,98133,47.7332,-122.352,1450,7560
9630,20140701T000000,425000.0,3,1.5,1300,19163,1.0,0,0,3,7,1964,0,98052,47.6686,-122.153,1590,9744
9631,20150416T000000,446250.0,3,2.5,2380,214315,1.5,0,0,3,9,2000,0,98045,47.4525,-121.748,2400,68824
9632,20140814T000000,330000.0,2,0.75,520,6862,1.0,0,0,4,4,1924,1980,98010,47.326,-122.037,1170,8756
9633,20150427T000000,608095.0,3,2.5,2680,17707,2.0,0,1,3,9,1983,0,98034,47.7031,-122.224,2840,21743
9634,20150125T000000,550000.0,3,2.5,2140,10136,1.0,0,0,3,8,1958,0,98006,47.5602,-122.184,1980,11200
9635,20140828T000000,265000.0,4,2.5,1820,16103,2.0,0,0,3,7,2004,0,98030,47.3553,-122.196,2120,21277
9636,20140619T000000,399888.0,4,2.25,1820,8255,1.5,0,0,4,7,1930,0,98133,47.723,-122.337,1550,7628
9637,20140627T000000,430000.0,2,1.0,1050,2570,1.0,0,0,5,7,1927,0,98117,47.6764,-122.366,1080,2800
9638,20150513T000000,554990.0,3,2.5,2100,6092,2.0,0,0,3,8,2013,0,98028,47.7508,-122.239,2250,8592
9639,20141107T000000,359950.0,3,2.5,2210,6280,2.0,0,0,3,8,2003,0,98038,47.35,-122.043,2250,5972
9640,20140623T000000,405000.0,2,1.0,860,2599,1.0,0,0,4,6,1901,0,98107,47.675,-122.379,1300,3900
9641,20150406T000000,280000.0,2,1.0,870,4025,1.0,0,0,3,7,1981,0,98034,47.7243,-122.161,1370,3488
9642,20150408T000000,479950.0,4,2.25,2570,11070,2.0,0,0,4,8,1966,0,98058,47.4507,-122.152,2210,9600
9643,20140904T000000,575000.0,5,1.75,2980,53578,1.0,0,0,4,9,1976,0,98027,47.4908,-122.059,2860,75546
9644,20150226T000000,392000.0,4,2.25,2360,7733,2.0,0,0,3,8,1983,0,98058,47.4403,-122.137,2160,7733
9645,20150225T000000,760500.0,4,2.25,2310,36136,2.0,0,0,4,9,1977,0,98072,47.7506,-122.122,3930,36136
9646,20140616T000000,435000.0,3,2.5,2300,9521,2.0,0,0,3,8,2003,0,98019,47.7447,-121.976,3020,10042
9647,20140819T000000,1565000.0,4,2.75,2810,8570,2.0,0,0,3,10,1993,0,98004,47.6159,-122.211,2810,9621
9648,20141203T000000,261000.0,4,1.5,2040,10488,1.0,0,0,3,7,1961,0,98188,47.4557,-122.269,1960,10488
9649,20150507T000000,1482500.0,3,2.25,3290,5000,2.0,0,0,3,9,1939,0,98105,47.6582,-122.28,2340,4000
9650,20150430T000000,853800.0,7,4.0,2960,2665,2.0,0,0,3,9,1927,2013,98144,47.5835,-122.313,1970,4410
9651,20140522T000000,657500.0,3,2.5,2670,10496,2.0,0,0,3,9,1989,0,98074,47.6272,-122.026,2490,8636
9652,20140504T000000,331950.0,4,2.5,2530,9933,2.0,0,2,3,8,1990,0,98092,47.2654,-122.216,2140,9933
9653,20140611T000000,514000.0,3,1.75,1720,5899,1.0,0,1,3,8,1986,0,98136,47.5399,-122.385,1900,6244
9654,20140912T000000,496000.0,3,3.5,3090,27598,2.0,0,2,4,9,1995,0,98070,47.3541,-122.453,2180,17085
9655,20150218T000000,1093000.0,4,2.5,3930,21894,2.0,0,0,3,11,1987,0,98052,47.7209,-122.128,3930,20000
9656,20141106T000000,195700.0,3,1.0,1120,5200,1.0,0,0,5,7,1976,0,98042,47.3638,-122.088,1690,5200
9657,20140729T000000,1395710.0,4,2.25,3960,8640,2.0,0,2,3,9,1925,0,98112,47.6317,-122.304,3850,8640
9658,20141205T000000,1175000.0,4,3.25,4060,20822,2.0,0,0,3,10,1991,0,98077,47.7213,-122.055,4170,23958
9659,20140923T000000,643403.0,3,2.5,2350,9648,1.0,0,0,4,9,1966,0,98008,47.6156,-122.108,2320,10512
9660,20140512T000000,357000.0,4,2.5,2380,7066,2.0,0,0,4,7,1997,0,98031,47.3982,-122.172,2310,8127
9661,20150408T000000,865000.0,3,1.75,1480,8163,1.0,0,0,3,7,1953,0,98004,47.638,-122.206,2170,11124
9662,20141118T000000,905000.0,3,2.5,2930,9280,2.0,0,0,4,10,1988,0,98007,47.6335,-122.151,2730,10090
9663,20141022T000000,265000.0,3,1.5,1290,7100,1.0,0,0,3,6,1954,0,98198,47.4227,-122.332,1300,7183
9664,20141224T000000,535000.0,2,2.5,2730,7246,2.0,0,0,3,9,1998,0,98056,47.512,-122.175,3220,7214
9665,20140811T000000,450000.0,3,1.0,1290,5440,1.0,0,0,4,6,1929,0,98117,47.6951,-122.367,1220,5464
9666,20150218T000000,460500.0,4,2.5,2170,7533,2.0,0,0,3,8,1991,0,98059,47.5057,-122.149,2170,8728
9667,20141124T000000,315000.0,4,1.75,1850,8580,1.0,0,0,3,7,1960,0,98178,47.4877,-122.24,2210,9240
9668,20150213T000000,607500.0,4,2.5,2110,13939,1.0,0,0,3,8,1978,0,98008,47.6431,-122.113,2140,8882
9669,20150126T000000,432000.0,2,1.0,960,3235,1.0,0,0,4,7,1916,0,98103,47.661,-122.344,1290,2069
9670,20150209T000000,1695000.0,3,4.0,3910,5350,2.0,0,2,5,10,1933,0,98199,47.6393,-122.408,2890,5350
9671,20140820T000000,479000.0,4,2.5,2590,6139,2.0,0,0,3,8,2001,0,98038,47.3883,-122.035,2410,6139
9672,20150320T000000,475000.0,5,2.75,3080,6600,2.0,0,0,3,9,2002,0,98058,47.4501,-122.122,3080,6600
9673,20141119T000000,415000.0,3,1.0,1630,8146,1.0,0,0,3,7,1952,0,98125,47.7293,-122.29,1480,8146
9674,20140826T000000,450000.0,2,1.0,910,5000,1.0,0,0,4,6,1914,0,98117,47.683,-122.374,1480,5000
9675,20140703T000000,1140000.0,3,2.5,2780,33503,1.5,0,1,4,8,1969,0,98075,47.5844,-122.081,3150,15542
9676,20140915T000000,430000.0,5,3.0,3880,8432,2.0,0,0,3,7,2004,0,98056,47.4806,-122.176,2620,5623
9677,20140903T000000,296000.0,3,1.75,1360,10742,1.0,0,0,5,7,1971,0,98058,47.4351,-122.173,1830,9000
9678,20140711T000000,303000.0,4,2.25,2560,8927,1.0,0,0,3,7,1976,0,98001,47.34,-122.271,1920,9669
9679,20141021T000000,641000.0,4,2.5,2600,6015,2.0,0,0,3,8,2004,0,98075,47.5971,-122.031,2910,5305
9680,20150210T000000,280000.0,3,2.25,1220,5739,1.0,0,0,3,7,1984,0,98115,47.6952,-122.326,1870,5739
9681,20140805T000000,260750.0,3,2.0,1560,9635,1.0,0,0,3,7,1966,0,98003,47.341,-122.309,1570,8276
9682,20141119T000000,601000.0,4,2.5,2080,5191,2.0,0,0,3,8,2001,0,98075,47.5978,-122.017,2170,5518
9683,20140828T000000,255000.0,3,1.5,1490,6604,1.0,0,0,4,6,1918,0,98166,47.4683,-122.351,1330,6604
9684,20140605T000000,555000.0,4,2.75,2020,10720,1.0,0,0,4,8,1976,0,98052,47.6373,-122.104,2190,10164
9685,20141118T000000,865000.0,3,1.5,1530,10827,1.0,0,0,4,8,1955,0,98039,47.6354,-122.234,2050,10827
9686,20140922T000000,1388000.0,4,2.5,3450,17400,1.5,0,0,4,9,1964,0,98004,47.5969,-122.206,3770,19530
9687,20140520T000000,315000.0,3,2.25,1400,31626,1.0,0,0,2,7,1987,0,98092,47.3029,-122.069,1680,35093
9688,20140606T000000,200000.0,2,1.0,1730,9610,1.0,0,0,3,7,1962,0,98001,47.2956,-122.285,1310,9812
9689,20141117T000000,357000.0,3,1.0,1370,6450,1.0,0,0,3,7,1948,0,98125,47.7195,-122.288,1550,6898
9690,20141204T000000,390000.0,2,1.5,1050,934,2.0,0,0,3,8,2007,0,98122,47.6029,-122.309,1470,1885
9691,20140729T000000,462000.0,5,1.75,2840,10220,1.0,0,0,4,7,1954,0,98177,47.764,-122.36,2000,9750
9692,20140516T000000,174500.0,2,1.0,1010,5200,1.0,0,0,3,7,1955,0,98198,47.4166,-122.323,1580,7500
9693,20150210T000000,305000.0,2,1.0,1210,7140,1.5,0,0,3,6,1921,0,98133,47.7225,-122.349,1150,7376
9694,20150205T000000,449000.0,5,1.75,1720,14040,1.0,0,0,4,8,1956,0,98133,47.7365,-122.339,1750,7800
9695,20140829T000000,260000.0,3,2.0,2710,5000,2.0,0,0,3,6,1951,0,98126,47.5188,-122.373,850,5000
9696,20140512T000000,751000.0,4,2.5,3110,6142,2.0,0,0,3,9,2004,0,98052,47.701,-122.111,3200,6826
9697,20150401T000000,370037.0,2,1.0,1250,9270,1.0,0,0,4,7,1948,0,98133,47.7284,-122.339,1130,6800
9698,20140825T000000,229950.0,3,1.75,1900,8910,2.0,0,0,4,7,1988,0,98092,47.2769,-122.145,1610,8586
9699,20150422T000000,349000.0,3,1.75,1740,7682,1.0,0,0,3,8,1978,0,98058,47.4451,-122.126,2010,8820
9700,20150120T000000,348000.0,4,2.5,2070,3808,2.0,0,0,3,8,2003,0,98058,47.4498,-122.12,1900,2992
9701,20150417T000000,1220000.0,3,3.25,3030,5600,2.0,0,2,3,9,1905,2005,98144,47.5978,-122.292,2040,6600
9702,20150102T000000,510000.0,4,3.0,3610,18948,2.0,0,0,3,10,1993,0,98023,47.2911,-122.342,3568,18948
9703,20150323T000000,265000.0,3,1.5,1520,6805,1.0,0,0,4,7,1981,0,98023,47.2907,-122.367,1440,7041
9704,20141028T000000,1250000.0,3,2.75,2780,4815,3.0,0,2,3,10,1974,0,98105,47.6569,-122.286,2820,5000
9705,20150107T000000,937500.0,4,4.0,5545,871200,2.0,0,0,3,11,2003,0,98014,47.676,-121.882,3420,871200
9706,20140805T000000,485000.0,3,1.75,2590,8384,1.0,0,0,4,8,1971,0,98011,47.7739,-122.199,2590,8800
9707,20150320T000000,489000.0,4,1.0,1150,5217,1.5,0,0,3,7,1951,0,98115,47.6806,-122.287,1220,5217
9708,20150122T000000,400000.0,2,1.0,920,5120,1.0,0,0,5,7,1952,0,98136,47.5569,-122.394,1190,5120
